lambda,1,2,3,4,5,6,7,8,9,10
308.8767615,23.17692308,15.2,20.97692308,14.33076923,10.53846154,23.27692308,15.75384615,15.06923077,13.4,12.65384615
309.0907465,11.29230769,11.54615385,10.96153846,15.32307692,16.34615385,6.138461538,13.69230769,7.576923077,7.515384615,8.869230769
309.3047209,8.392307692,19.07692308,12.23076923,6.846153846,19.53076923,12.5,17.00769231,11.33076923,7.492307692,16.53076923
309.5186845,6.530769231,6.761538462,14.71538462,8.861538462,9.207692308,4.784615385,14.32307692,12.66923077,5.676923077,11.25384615
309.7326374,10.25384615,15.96153846,15.3,10.00769231,12.6,16.62307692,15.30769231,5.123076923,12.3,15.34615385
309.9465797,6.246153846,14.84615385,10.60769231,13.46923077,8.4,7.907692308,7.7,5.176923077,4.784615385,17.01538462
310.1605112,5.861538462,19.50769231,8.3,16.83076923,10.9,13.65384615,10.12307692,4.423076923,17.56923077,13.58461538
310.374432,7.892307692,12.3,4.361538462,7.7,17.75384615,11.2,9.238461538,8.538461538,4.392307692,15.00769231
310.5883421,19.71538462,14.54615385,19.77692308,15.95384615,12.56923077,12.7,15.23846154,6.361538462,17.76153846,12.82307692
310.8022415,14.53076923,8.084615385,14.79230769,18.63076923,16.94615385,6.946153846,10.69230769,6.284615385,9,5.007692308
311.0161302,13.74615385,16.81538462,14.19230769,5.715384615,25.78461538,16.40769231,13.83846154,17.76923077,8.776923077,16.50769231
311.2300081,6.907692308,8.261538462,10.16153846,13.77692308,6.269230769,6.8,13.57692308,10.8,6.669230769,7.553846154
311.4438754,21.46923077,17.1,11.73846154,12.22307692,13.62307692,19.18461538,18.13076923,11.28461538,17.66923077,16.06153846
311.6577319,14.93076923,7.738461538,13.77692308,13.13846154,8.692307692,10.5,17.43846154,6.938461538,8.676923077,9.653846154
311.8715776,14.91538462,12.25384615,14.42307692,17.63076923,21.82307692,12.33076923,15.01538462,3.761538462,23.45384615,12.98461538
312.0854127,8.676923077,15.46923077,19.21538462,14.06923077,11.79230769,10.18461538,11.82307692,8.561538462,7.061538462,12.86153846
312.299237,11.93076923,12.11538462,15.32307692,10.04615385,23.12307692,11.73846154,14.83076923,19.88461538,21.16923077,17
312.5130506,8.569230769,16.85384615,6.6,10.55384615,16.27692308,15.65384615,2.7,12.16923077,17.98461538,5.661538462
312.7268534,16.3,18.36923077,8.061538462,17.10769231,22.4,7.515384615,20.97692308,13.1,16.14615385,13.04615385
312.9406455,6.046153846,6.792307692,10.53846154,8.523076923,14.36153846,8.807692308,11.06153846,11.87692308,11.22307692,13.86923077
313.1544269,11.48461538,8.753846154,16.93076923,20.37692308,16.63076923,17.95384615,6.192307692,13.54615385,19.51538462,23.20769231
313.3681975,12.48461538,11,5.069230769,8.269230769,6.3,24.36153846,6.023076923,13.56153846,7.330769231,10.4
313.5819574,18.76153846,20.81538462,20.47692308,23.04615385,24.73846154,8.323076923,20.90769231,10.00769231,17.23076923,17.13846154
313.7957065,8.438461538,14.93846154,8.215384615,5.615384615,14.68461538,9.307692308,15.88461538,12.75384615,9.823076923,7.5
314.0094449,20.06923077,14.33076923,19.60769231,11.66153846,21.31538462,7.723076923,5.346153846,12.71538462,17.76923077,13.11538462
314.2231725,11.43846154,7.069230769,11.70769231,14.13076923,13.68461538,10.01538462,6.015384615,13.78461538,17.73846154,13.56153846
314.4368893,17.68461538,15.55384615,17.2,15.08461538,5.784615385,15.36923077,7.061538462,6.938461538,10.30769231,27.00769231
314.6505955,17.4,11.30769231,9.238461538,15.02307692,7.869230769,8.492307692,21.16923077,11.52307692,12.91538462,5.553846154
314.8642908,5.084615385,18.45384615,15.00769231,8.230769231,13.85384615,6.953846154,12.05384615,13.72307692,7.423076923,7.892307692
315.0779754,4.584615385,8.984615385,20.18461538,7.946153846,8.269230769,9.115384615,9.223076923,5.538461538,12.06923077,8.446153846
315.2916492,9.038461538,5.123076923,17.46153846,9.592307692,12.33846154,12.6,13.50769231,19.77692308,15.05384615,12.44615385
315.5053122,14.33846154,9.8,12.84615385,5.692307692,9.223076923,6.653846154,9.192307692,7.953846154,15.90769231,8.453846154
315.7189645,11.63076923,17.29230769,13.08461538,9.430769231,13.00769231,13.22307692,9.961538462,15.50769231,12.45384615,12.66923077
315.932606,10.63846154,7.807692308,8.407692308,8.061538462,14.94615385,15.21538462,10.72307692,6.023076923,12.85384615,18.06153846
316.1462367,18.63076923,22.63076923,22.90769231,7.707692308,9.553846154,10.3,5.015384615,26.76153846,12.76153846,12.82307692
316.3598567,8.807692308,9.107692308,8.023076923,13.25384615,16.05384615,10.83846154,12.90769231,3.769230769,16.18461538,12.00769231
316.5734659,11.65384615,17.03076923,18.34615385,18.19230769,6.176923077,17.11538462,19.16153846,21.59230769,12.05384615,20.5
316.7870642,21.20769231,10.54615385,10.00769231,22.06153846,12.38461538,6.630769231,8.692307692,15.05384615,12.33846154,10.5
317.0006518,13.08461538,15.46153846,21.97692308,11.12307692,9.669230769,13.45384615,18.91538462,13.67692308,11.64615385,14.60769231
317.2142286,11.63846154,8.492307692,2.861538462,10.96923077,13.03846154,15.55384615,7.846153846,13.01538462,9.715384615,17.06153846
317.4277947,12.16923077,22.83076923,12.09230769,23.30769231,18.65384615,29.56923077,16.06923077,16.96153846,13.73076923,16.34615385
317.6413499,11.73076923,12.4,4.992307692,6.330769231,15.68461538,14.23846154,8.369230769,12.7,10.43076923,16.45384615
317.8548943,3.430769231,12.91538462,15.96923077,11.44615385,10.96923077,17.77692308,9.030769231,10.06153846,5.446153846,10.76923077
318.068428,11,8.4,17,7.730769231,3.038461538,16.66153846,13.36923077,9.176923077,5.807692308,18.7
318.2819508,14.2,12.38461538,8.961538462,15.01538462,10.13076923,16.95384615,14.77692308,13.05384615,8.484615385,12.5
318.4954629,17.36153846,12.40769231,14,15.54615385,21.25384615,14,14.56923077,10.74615385,12.65384615,12.13846154
318.7089641,10.63846154,12.16923077,20.18461538,18.57692308,9.438461538,12.99230769,5.784615385,15.81538462,19.16153846,13.26153846
318.9224545,14.57692308,11.07692308,12.13846154,10.83076923,9.846153846,13.64615385,13.80769231,14.04615385,3.130769231,23.55384615
319.1359341,16.66153846,17.83846154,29.33076923,15.98461538,21.66923077,12.16923077,17.53076923,9.738461538,12.25384615,25.11538462
319.3494029,13.26153846,15.42307692,8.292307692,13.14615385,9.953846154,10.64615385,13.86153846,15.06923077,10.22307692,16.43076923
319.5628609,21.56923077,11.26923077,13.45384615,18.94615385,15.26153846,7.953846154,18.12307692,11.77692308,16.73846154,24.86923077
319.7763081,8.069230769,16.43846154,12.77692308,12.62307692,9.2,5.461538462,12.80769231,6.892307692,15.33076923,9.2
319.9897444,16.03076923,16.41538462,16.53076923,11.19230769,13.28461538,14.32307692,15.26923077,16.23846154,18.10769231,7.946153846
320.20317,19.91538462,5.538461538,12.56153846,17.30769231,18.12307692,10.35384615,5.430769231,12.94615385,9.369230769,7.884615385
320.4165847,7.946153846,17.26153846,17.77692308,15.05384615,13.53846154,11.32307692,9.015384615,17.72307692,10.74615385,15.21538462
320.6299886,18.70769231,8.669230769,19.23076923,12.65384615,17.95384615,10.83846154,11.97692308,11.53846154,8.153846154,15.24615385
320.8433816,13.79230769,21.04615385,19.43076923,20.35384615,10.02307692,14.65384615,25.70769231,13.95384615,18.26923077,15.04615385
321.0567638,17.20769231,10.56153846,10.41538462,16.07692308,13.2,22.23076923,6.430769231,5.269230769,7.4,16.1
321.2701352,7.930769231,13.75384615,16.83846154,17.18461538,10.21538462,11.26153846,10.96923077,21.89230769,15.52307692,15.86923077
321.4834958,9.353846154,10.58461538,16.92307692,12.45384615,7.315384615,10.56923077,12,11.49230769,4.246153846,14.13076923
321.6968455,21.33076923,15.76153846,15.86923077,13.35384615,11.46153846,16.07692308,14.61538462,9.292307692,10.19230769,10.91538462
321.9101844,11.65384615,20.30769231,15.60769231,15.3,10.57692308,3.938461538,11.82307692,13.00769231,14.78461538,24.3
322.1235124,7.361538462,11.38461538,20.70769231,15.90769231,15.36153846,14.66923077,18.96923077,17.56153846,15.82307692,17.36923077
322.3368296,15.18461538,13.83846154,7.238461538,10.87692308,12.75384615,8.661538462,7.4,9.084615385,11.44615385,2.984615385
322.5501359,14.60769231,9.223076923,20.43846154,13.01538462,18.71538462,15.93846154,10.8,19.10769231,6.153846154,10.14615385
322.7634314,6.784615385,7.807692308,13.56153846,13.45384615,7.738461538,11.98461538,22.22307692,8.446153846,10.06923077,7.869230769
322.9767161,15.93846154,18.30769231,13.69230769,8.876923077,17.30769231,19.52307692,12.86153846,14.55384615,14.65384615,5.776923077
323.1899898,12.85384615,12.84615385,14.13846154,4.246153846,11.84615385,21.82307692,14.04615385,11.53846154,13.17692308,22.2
323.4032528,12.51538462,21,10.56923077,18.29230769,11.95384615,13.60769231,10.80769231,12.52307692,22.52307692,19.00769231
323.6165048,6.692307692,8.153846154,16.66923077,11.78461538,9.169230769,15.06153846,7.269230769,18.95384615,5.761538462,10.56923077
323.829746,11.70769231,21.93076923,16.67692308,25.25384615,16.06923077,11.97692308,20.03846154,8.461538462,15.57692308,18.89230769
324.0429764,7.746153846,5.092307692,31.30769231,14.43076923,12.88461538,16.73076923,8.4,13.02307692,13.53076923,15.47692308
324.2561958,9.530769231,8.723076923,14.96923077,13.52307692,11.9,15.13076923,18.20769231,22.06923077,12.93846154,12.67692308
324.4694044,8.138461538,6.323076923,6.915384615,6.330769231,9.361538462,7.469230769,13.09230769,8.223076923,2.261538462,9.115384615
324.6826021,10.41538462,9.969230769,11.94615385,11.55384615,12.00769231,14.92307692,29.30769231,12.14615385,11.66923077,15.06153846
324.895789,7.353846154,3.292307692,18.21538462,13.56923077,9.269230769,11.71538462,8.730769231,4.838461538,8.061538462,8.192307692
325.108965,15.78461538,18.33076923,19.08461538,18.42307692,15.48461538,13.70769231,11.61538462,13.1,13.33846154,12.8
325.3221301,6.215384615,10.9,11.23846154,8.330769231,17.06923077,10.33076923,14.08461538,9.238461538,9.607692308,9.592307692
325.5352843,14.46923077,15.62307692,16.17692308,15.37692308,22.13846154,12.05384615,10.6,9.423076923,8.192307692,12.83846154
325.7484276,3.284615385,17.91538462,10.97692308,23.86923077,15.48461538,18.15384615,6.584615385,8.792307692,12.78461538,3.9
325.96156,9.153846154,7.038461538,18.19230769,15.13846154,10.95384615,2.853846154,15.43076923,14.73846154,8.946153846,19.50769231
326.1746816,8.215384615,17.07692308,17.39230769,15.03846154,17.02307692,7.661538462,14.07692308,8.746153846,14.56153846,10.46153846
326.3877923,13.16153846,9.584615385,15.14615385,20.54615385,8.930769231,15.17692308,12.43846154,24.34615385,13.85384615,18.80769231
326.600892,9.2,12.13846154,17.43076923,10.96153846,9.246153846,10.49230769,14.72307692,10.46923077,12.26153846,16.13846154
326.8139809,9.784615385,13.11538462,21.38461538,23.97692308,11.1,12.64615385,18.00769231,18.10769231,10.55384615,11.14615385
327.0270589,15.71538462,8.307692308,10.21538462,21.85384615,10.83846154,17.1,11.73076923,6.623076923,11.30769231,4.423076923
327.2401259,16.51538462,18.30769231,11.90769231,15.76153846,9.976923077,15.25384615,20.74615385,23.4,17.42307692,12.98461538
327.4531821,8.276923077,9.530769231,11.43076923,15.07692308,13.81538462,4.861538462,11.01538462,2.576923077,7.146153846,18.10769231
327.6662274,13.83076923,9.846153846,16.87692308,10.13846154,17.78461538,13.74615385,10.95384615,13.77692308,12.86153846,13.45384615
327.8792617,12.93846154,17.55384615,11.71538462,19.16923077,17.61538462,5.846153846,12.71538462,11.33846154,9.1,9.846153846
328.0922851,3.938461538,14.28461538,17.65384615,17.13846154,20.63076923,15.69230769,19.09230769,16.49230769,6.123076923,10.47692308
328.3052977,8.038461538,4.184615385,7.969230769,16.18461538,20.09230769,7.046153846,11.5,22.06923077,11.07692308,6.361538462
328.5182993,12,8.907692308,19.40769231,14.85384615,15.73076923,7.315384615,17.38461538,14.48461538,5.846153846,16.04615385
328.73129,12.63076923,10.75384615,12.56923077,7.369230769,15.21538462,9.823076923,14.56153846,9.123076923,5.8,12.03846154
328.9442698,9.276923077,11.73846154,11.13076923,14.46923077,14.81538462,13.47692308,14.14615385,14.34615385,11.15384615,18.09230769
329.1572386,14.19230769,8.923076923,10.92307692,13.09230769,8.207692308,11.56923077,11.82307692,10.34615385,3.376923077,12.85384615
329.3701965,19.21538462,21.16153846,12.86153846,15.07692308,17,15.25384615,6.776923077,17.80769231,5.469230769,9.146153846
329.5831435,14.2,14.1,14.83076923,10.16923077,21.22307692,9.161538462,8.830769231,12.68461538,17.74615385,14.10769231
329.7960796,12.9,22.03076923,17.47692308,21.72307692,18.76153846,20.03076923,18.96923077,13.72307692,14.25384615,16.95384615
330.0090047,5.730769231,14.11538462,3.861538462,10.8,9.546153846,4.761538462,22.56923077,7.961538462,10.40769231,3.438461538
330.2219189,9.292307692,18.07692308,10.71538462,16.5,17.56923077,9.792307692,15.28461538,12.54615385,6.476923077,24.26923077
330.4348222,15.13076923,10.23076923,15.63076923,9.823076923,1.669230769,14.02307692,12.74615385,7.884615385,13.12307692,5.592307692
330.6477145,15.00769231,14.11538462,13.25384615,15.66153846,21.45384615,21.85384615,11.81538462,10.35384615,16.35384615,16.90769231
330.8605959,9.076923077,9.361538462,9.823076923,13.76923077,13.53076923,18.9,6.7,12.20769231,9.3,10.82307692
331.0734663,9.092307692,19.73076923,15.99230769,10.73846154,29.01538462,13.48461538,8.907692308,14.40769231,6.753846154,8.807692308
331.2863258,9.369230769,11.77692308,5.484615385,14.86923077,11.68461538,17.4,12.29230769,14.86153846,5.492307692,9.446153846
331.4991744,14.38461538,21.3,8.084615385,7.769230769,16.72307692,7.861538462,10.56153846,24.33076923,14.22307692,19.36923077
331.7120119,3.730769231,12.95384615,12.40769231,6.4,17.16923077,6.738461538,5.369230769,7.1,9.046153846,10.9
331.9248386,14.70769231,9.653846154,13.5,14.6,20.23846154,14.1,13.50769231,16.98461538,8.846153846,9.292307692
332.1376542,10.33076923,9.2,15.30769231,5.807692308,13.11538462,10.76923077,12.69230769,19.02307692,8.192307692,7.4
332.350459,14.83846154,7.6,18.77692308,10.15384615,17.14615385,16.56153846,11.49230769,11.23076923,15.75384615,16.86923077
332.5632527,5.161538462,22.31538462,19.77692308,13.23846154,14.96153846,13.98461538,4.815384615,6.030769231,5.546153846,7.646153846
332.7760355,15.13076923,15.40769231,17.73846154,9.930769231,12.13846154,14.96923077,19.76923077,22.6,8,20.66923077
332.9888073,15.91538462,16.73846154,7.269230769,9.438461538,7.030769231,10.1,10.37692308,10.59230769,7.161538462,11.13076923
333.2015682,20.31538462,16.7,19.50769231,8.992307692,25.93846154,16.9,12.59230769,9.907692308,7.476923077,15.76153846
333.4143181,4.230769231,8.015384615,17.98461538,6.3,8.615384615,12.01538462,17.76153846,10.73076923,10.60769231,13.7
333.627057,4.230769231,8.092307692,23.30769231,13.75384615,16.13076923,17.66923077,15.82307692,14.09230769,11.62307692,7.7
333.8397849,10.35384615,8.130769231,20.44615385,11.15384615,7.692307692,9.9,19.2,15.59230769,10.91538462,12.00769231
334.0525019,9.746153846,15.50769231,23.46153846,13.64615385,18.23076923,7.376923077,13.60769231,15.86153846,12.5,13.9
334.2652078,16.25384615,6.661538462,16.83076923,16.2,12.14615385,7.084615385,9.838461538,12.94615385,11.36923077,19.10769231
334.4779028,15.09230769,14.38461538,13.08461538,6.176923077,21.7,15.76153846,18.19230769,9.407692308,14.73076923,9.669230769
334.6905868,7.292307692,10.28461538,14.13846154,13.34615385,9.392307692,10.35384615,10.10769231,13.72307692,8.953846154,15.06153846
334.9032598,14.69230769,11.75384615,12.33846154,13.70769231,9.923076923,15.1,17.4,23.48461538,18.33076923,16.06153846
335.1159219,12.96923077,4.723076923,5.9,13.76923077,9.530769231,6.584615385,9.584615385,4.407692308,12.21538462,12.30769231
335.3285729,14.81538462,19.65384615,14.23076923,18.86923077,14.23076923,14.37692308,10.43846154,16.54615385,7.853846154,11.56923077
335.5412129,4.261538462,14.50769231,11.09230769,9.192307692,11.3,17.51538462,15.11538462,6.646153846,8.892307692,11.93846154
335.753842,18.35384615,20.63846154,21.11538462,17.47692308,15.04615385,20.06923077,16.49230769,15.20769231,14.25384615,20.61538462
335.96646,15.55384615,7.953846154,15.83076923,4.638461538,14.60769231,8.546153846,8.723076923,13.06923077,11.64615385,11.03846154
336.1790671,12.08461538,15.51538462,17.19230769,21.80769231,12.66923077,12.46153846,15.54615385,9.738461538,10.85384615,8.384615385
336.3916631,10.13076923,8.307692308,8.738461538,11.17692308,11.9,15.82307692,13.63846154,10.02307692,10.52307692,12.96153846
336.6042481,15.11538462,9.469230769,14.83076923,15.63076923,12.74615385,15.30769231,10.4,13.01538462,9.653846154,12.7
336.8168221,10.18461538,13.21538462,14.2,3.046153846,5.330769231,12.10769231,15.44615385,12.90769231,8.746153846,10.79230769
337.0293851,11.13076923,22.13846154,10.30769231,13.24615385,11.10769231,10.63846154,20.26153846,16.70769231,10.55384615,10.92307692
337.2419371,11.26923077,13.43846154,10.22307692,12.09230769,6.453846154,6.046153846,15.87692308,16.09230769,8.892307692,7.269230769
337.4544781,9.153846154,11.86923077,18.11538462,17.14615385,18.30769231,15.26923077,24.70769231,15.59230769,12.86923077,14.76153846
337.667008,14.00769231,13.81538462,14.78461538,14.46153846,11.97692308,17.42307692,17.90769231,10.92307692,13.61538462,10
337.8795269,16.60769231,13.55384615,29.23076923,14.98461538,20.08461538,14.2,13.31538462,16.60769231,11.16923077,23.4
338.0920348,7.646153846,17.57692308,15.13076923,14.78461538,3.915384615,11.69230769,10.76923077,9.438461538,13.13076923,16.26153846
338.3045317,9.015384615,17.73076923,15.30769231,11.96923077,23.94615385,23.56153846,12.89230769,11.76923077,16.55384615,9.130769231
338.5170176,7.169230769,17.12307692,13.57692308,14.84615385,6.992307692,7.861538462,7.3,2.469230769,6.238461538,15.67692308
338.7294924,7.276923077,8.038461538,17.58461538,6.646153846,13.14615385,19.47692308,15.53846154,16.42307692,14.57692308,13.61538462
338.9419562,9.861538462,7.761538462,18.33076923,11.33846154,8.784615385,4.861538462,6.446153846,11.42307692,12.63846154,11.80769231
339.1544089,7.8,13.4,17.3,18.44615385,8.007692308,7.061538462,11.76153846,11.43076923,10.08461538,8.261538462
339.3668506,16.78461538,14.02307692,14.33846154,8.607692308,22.78461538,16.01538462,4.446153846,7.930769231,4.792307692,13.01538462
339.5792813,6.915384615,18.11538462,19.43076923,13.60769231,20.03076923,14.70769231,15.5,9.8,18.06923077,11.56153846
339.7917009,14.2,9.138461538,18.43076923,15.09230769,10.22307692,9.376923077,9.661538462,13.43076923,4.007692308,24.05384615
340.0041095,9.653846154,16.7,10.81538462,26.28461538,19.10769231,19.14615385,20.1,18.83846154,14.43846154,18.45384615
340.216507,11.27692308,9.515384615,21.44615385,8.746153846,10.30769231,11.34615385,7.607692308,7.153846154,13.15384615,11.70769231
340.4288935,21.23846154,9.176923077,12.70769231,14.34615385,11.50769231,12.89230769,13.7,7.346153846,9.992307692,7.176923077
340.6412689,7.546153846,14.56153846,10.93846154,5.8,16.12307692,12.66153846,7.469230769,13.03076923,12.93846154,18.31538462
340.8536332,25.85384615,18.41538462,26.03076923,13.2,14.7,13.8,15.45384615,13.00769231,11.45384615,18.51538462
341.0659865,10.27692308,9.761538462,5.215384615,12.13846154,7.2,9.753846154,4.369230769,8.784615385,3.846153846,16.06923077
341.2783288,17.78461538,14.02307692,15.93846154,17.46153846,18.33846154,8.9,11.03076923,13.55384615,11,15.18461538
341.49066,12.49230769,21.85384615,13.06923077,17.15384615,18.08461538,10.86923077,14.67692308,6.369230769,17.70769231,10.40769231
341.7029801,16.13076923,11.20769231,15.06153846,13.68461538,22.63076923,10.02307692,9.884615385,11.03846154,21.56923077,21.60769231
341.9152891,7.084615385,10.9,11.59230769,8.192307692,4.861538462,10.6,11.93076923,8.530769231,8.753846154,8.969230769
342.1275871,17.63846154,10.3,20.12307692,15.05384615,20.43846154,18.49230769,12.95384615,22.16923077,17.53846154,20.90769231
342.339874,13.86923077,8.823076923,11.05384615,11.75384615,14.9,5.223076923,15.04615385,17.23846154,11.26923077,16.15384615
342.5521498,16.19230769,13.28461538,13.78461538,12.03076923,18.20769231,9.038461538,17.4,13.77692308,5.469230769,12.70769231
342.7644146,11.90769231,20.52307692,5.715384615,16.24615385,7.061538462,8.746153846,17.37692308,19.65384615,7.392307692,9.730769231
342.9766683,11.13076923,11.26923077,22.57692308,25.98461538,15.79230769,13.94615385,15.5,13.7,10.19230769,16.39230769
343.1889108,10.48461538,5.723076923,12.33846154,10.82307692,15.27692308,13.23846154,11.62307692,3.738461538,15.86923077,15.46923077
343.4011424,21.18461538,10.72307692,18.10769231,17.86153846,18.43076923,13.83846154,21.16923077,14.44615385,3.938461538,16.80769231
343.6133628,9.923076923,20.4,8.546153846,12.04615385,14.67692308,12.28461538,9.1,2.223076923,5.761538462,6.9
343.8255721,20.65384615,18.67692308,12.66153846,18.98461538,13.42307692,10.9,21.80769231,13.53076923,4.569230769,20.19230769
344.0377703,10.59230769,16.52307692,11.50769231,11.61538462,6.307692308,12.9,10.41538462,4.115384615,12.01538462,9.746153846
344.2499575,16.85384615,20.70769231,28.60769231,17.52307692,8.884615385,16.72307692,12.82307692,12.89230769,15.63076923,23.70769231
344.4621335,8.323076923,9.653846154,17.23846154,25.55384615,17.05384615,10.89230769,12.37692308,14.71538462,6.092307692,9.169230769
344.6742984,15.96153846,18.46923077,12.76923077,17.24615385,13.38461538,15.9,19.40769231,9.492307692,12.56153846,9.915384615
344.8864523,10.66153846,10.86153846,21.23076923,9.953846154,10.52307692,14.23076923,17.80769231,12.19230769,11.75384615,15.91538462
345.098595,11.05384615,16.50769231,13.82307692,11.43846154,16.33846154,13.26153846,14.53846154,9.353846154,10.23076923,13.16153846
345.3107267,12.4,16.05384615,5.3,19.48461538,11.80769231,16.94615385,16.34615385,6.115384615,15.3,14.34615385
345.5228472,15.51538462,18.43846154,16.46923077,16.23846154,14.53076923,6.769230769,15.89230769,20.02307692,13.24615385,14.59230769
345.7349566,8.038461538,15.53846154,12.40769231,12.74615385,7.192307692,9.515384615,13.55384615,8.746153846,13.87692308,8.769230769
345.9470549,15.39230769,20.21538462,19.90769231,10.13076923,13.6,21.36153846,11.03076923,20.39230769,6.3,12.6
346.1591421,10.11538462,6.669230769,12.53076923,14.50769231,14.26153846,10.13846154,5.761538462,15.57692308,7.453846154,8.753846154
346.3712181,17.90769231,13.79230769,13.86153846,9.453846154,14,10.13076923,13.49230769,16.32307692,10.99230769,19.05384615
346.583283,4.553846154,17.2,13.72307692,10.06923077,13.54615385,10.28461538,7.746153846,7.492307692,4.907692308,13.15384615
346.7953369,25.10769231,17.47692308,15.85384615,20.37692308,27.16923077,22.23076923,23.26153846,11.39230769,13.73846154,12.91538462
347.0073796,8.438461538,7.215384615,13.01538462,7.438461538,4.976923077,5.969230769,12.32307692,11.81538462,8.446153846,9.453846154
347.2194111,19.31538462,11.21538462,12.3,15.28461538,16.70769231,15.50769231,16.47692308,13.60769231,8.269230769,20.7
347.4314315,6.169230769,5.384615385,9.492307692,14.39230769,16.88461538,18.26923077,10.40769231,12.79230769,7.784615385,8.592307692
347.6434408,11.92307692,19.05384615,8.353846154,9.061538462,13.23846154,17.26923077,17.06923077,20.16153846,10.21538462,14.65384615
347.855439,8.515384615,10.36923077,17.05384615,13.17692308,9.376923077,11.60769231,2.130769231,17.63076923,7.846153846,14.08461538
348.067426,14.96153846,12.83846154,10.68461538,17.16153846,18.06153846,11.92307692,26.06153846,17.42307692,11.92307692,10.3
348.2794019,3.592307692,15.91538462,11.58461538,10.83076923,8.353846154,11.04615385,15.2,9.538461538,12.31538462,14.36923077
348.4913666,12.44615385,21.53846154,13,10.24615385,22.80769231,15.64615385,21.33076923,11.5,9.546153846,15.54615385
348.7033202,8.615384615,17.25384615,15,11.47692308,20.59230769,18.98461538,13.79230769,14.60769231,7.607692308,9.946153846
348.9152627,15.83846154,6.361538462,17.76923077,8.046153846,19.84615385,16.04615385,13.89230769,14.52307692,14.99230769,15.88461538
349.127194,13.19230769,19.43076923,10.83846154,8.653846154,8.961538462,5.1,12.93846154,7.438461538,12.32307692,7.453846154
349.3391141,13.93846154,14.71538462,17.44615385,22.96153846,10.66153846,15.9,10.16153846,16.33846154,17,16.00769231
349.5510231,6.115384615,12.70769231,9.361538462,21.03076923,12.38461538,10.10769231,14.02307692,10.9,9,10.7
349.7629209,13.96153846,14.57692308,15.20769231,12.95384615,16.03846154,10.10769231,15.16153846,12.90769231,12.96153846,16.62307692
349.9748076,4.084615385,11.66153846,19.47692308,11.92307692,11.26923077,12.81538462,7.484615385,7.261538462,5.369230769,9.961538462
350.1866831,14.03076923,17.23076923,15.58461538,18.36923077,23.83846154,13.3,19.03846154,18.7,6.561538462,17.40769231
350.3985474,11.24615385,18.43076923,8.853846154,12.03076923,23.01538462,5.907692308,19.16153846,11.09230769,10.76153846,10.84615385
350.6104006,15.36923077,13.69230769,17.72307692,15.43076923,27.13846154,10.9,19.43846154,11.94615385,9.446153846,21.23076923
350.8222426,15.02307692,7.838461538,8.892307692,15.00769231,17.53846154,10.9,8.930769231,11.36153846,8.946153846,13.52307692
351.0340734,17.20769231,19.37692308,21.33846154,11.23846154,18.98461538,4.792307692,14.92307692,7.992307692,14.85384615,12.20769231
351.2458931,14.36153846,13.83846154,6.038461538,10.59230769,12,14.52307692,15.2,13.75384615,6.4,15.17692308
351.4577016,18.61538462,15.48461538,18.48461538,18.01538462,22.53846154,19.72307692,9.369230769,10.48461538,9.915384615,13.90769231
351.6694989,20.16153846,20.11538462,12.43076923,13.70769231,20.32307692,11.33846154,10.15384615,14.77692308,10.12307692,7.446153846
351.881285,13.53846154,9.507692308,19.07692308,11.86153846,12.16923077,4.384615385,20.1,18.25384615,21.86923077,11.62307692
352.0930599,15.15384615,15.17692308,13.47692308,6.5,16.58461538,6.015384615,14.70769231,13.93846154,10.38461538,8.753846154
352.3048237,8.453846154,13.75384615,20.75384615,11.43076923,12.63846154,12.01538462,16.86153846,12.06153846,17.59230769,9.246153846
352.5165763,11.47692308,13.56153846,16.93076923,13.75384615,11.21538462,8.315384615,10.94615385,13.13846154,6.284615385,10.53846154
352.7283176,13.80769231,14.5,23.16923077,13.22307692,18.02307692,15.41538462,15.87692308,14.99230769,13.95384615,11.84615385
352.9400478,12.45384615,6.069230769,12.89230769,13.38461538,13.23846154,6.515384615,11.75384615,14.10769231,10.7,9.846153846
353.1517668,17.06153846,10.57692308,12.33846154,21.77692308,19.53846154,16.56923077,17.40769231,13.76923077,13.80769231,9.261538462
353.3634746,7.176923077,11.5,12.29230769,12.53076923,17.60769231,16.2,12.95384615,21.26153846,4.738461538,13.63076923
353.5751711,7.538461538,20.1,19.88461538,16.96153846,16.47692308,15.97692308,19.3,15.16153846,10.86923077,15.73076923
353.7868565,13.79230769,11.30769231,15.66153846,13.87692308,11.29230769,17.06153846,11.45384615,6.784615385,9.015384615,18.95384615
353.9985307,11.30769231,9.984615385,15.85384615,28.87692308,21.00769231,17.90769231,11.26923077,14.83076923,7.330769231,19.63846154
354.2101936,12.06923077,19.43846154,20.63846154,21.94615385,11.35384615,14.03076923,16.74615385,12.43846154,11.23846154,9.861538462
354.4218454,14.68461538,18.9,13.80769231,11.91538462,11.91538462,10.4,16.93846154,14.51538462,12.14615385,10.5
354.6334859,12.21538462,22.63076923,2.323076923,10.28461538,14.36923077,12.28461538,9.569230769,13.74615385,5.315384615,16.60769231
354.8451153,14.36153846,8.038461538,13.86153846,8.530769231,19.21538462,16.15384615,14.37692308,11.17692308,16.40769231,11.62307692
355.0567334,6.276923077,16.81538462,17.46923077,12.23846154,17.23846154,7.246153846,3.923076923,12.16923077,12.23076923,16.15384615
