lambda,1,2,3,4,5,6,7,8,9,10
310.374432,11.76153846,17.07692308,14.68461538,14.40769231,15.38461538,15.21538462,15.06153846,14.8,17.36153846,6.415384615
310.5883421,23.18461538,24.75384615,15.55384615,18.20769231,10.00769231,17.5,25.8,17.59230769,19.7,19.61538462
310.8022415,11.22307692,11.62307692,17.61538462,9.907692308,16.86923077,7.746153846,5.084615385,17.89230769,15.08461538,11.77692308
311.0161302,22.48461538,17.62307692,13.29230769,10.37692308,16.83846154,17.52307692,9.753846154,20.82307692,15.03076923,9.376923077
311.2300081,13.50769231,12.51538462,11.7,7.761538462,10.5,18.4,13.82307692,10.56923077,12.04615385,15.86153846
311.4438754,24.91538462,10.28461538,7.761538462,12.76153846,17.6,14.11538462,18.44615385,15.42307692,18.29230769,14.33846154
311.6577319,15.04615385,10.26153846,12.06923077,9.861538462,12.97692308,19.96923077,6.715384615,11.95384615,9.046153846,8.1
311.8715776,17.33076923,28.12307692,19.03076923,27.46923077,8.946153846,16.73076923,21.73076923,19.99230769,12.5,8.176923077
312.0854127,14.78461538,23.60769231,15.90769231,16.13846154,15.10769231,11.58461538,6.707692308,13.37692308,19.85384615,9.669230769
312.299237,19.08461538,23.93076923,8.476923077,17.17692308,16.83076923,23.63846154,19.54615385,30.06153846,20.13076923,7.969230769
312.5130506,15.42307692,18.1,15.03076923,18.66923077,16.40769231,4.346153846,12.73846154,9.192307692,17.55384615,13.62307692
312.7268534,13.63846154,21.15384615,6.846153846,16.1,17.05384615,22.53076923,20.04615385,13.04615385,15.72307692,17.3
312.9406455,14.90769231,8.553846154,10.67692308,13.1,16.32307692,11.62307692,11.2,10.76153846,16.36153846,3.4
313.1544269,17.92307692,16.33076923,15.57692308,12.77692308,15.9,10.26923077,16.80769231,17.03846154,16.48461538,15.30769231
313.3681975,17.30769231,8.707692308,9.684615385,11.26153846,16.2,14.03846154,10.12307692,19.6,12.46153846,12.39230769
313.5819574,14.56923077,24.23076923,17.26153846,17.92307692,13.93846154,13.21538462,14.07692308,12.61538462,9.561538462,11.76923077
313.7957065,12.70769231,22.73076923,14.44615385,17.22307692,14.32307692,12.33846154,17.00769231,15.53846154,2.707692308,8.115384615
314.0094449,20.36923077,15.29230769,16.49230769,20.34615385,18.3,20.89230769,16.06923077,10.83076923,17.04615385,13.03076923
314.2231725,14.29230769,10.56153846,12.96153846,10.92307692,11.76923077,12.34615385,12.20769231,16.40769231,15.07692308,14.04615385
314.4368893,26.38461538,16.91538462,21.97692308,17.40769231,26.18461538,18.43846154,24.86923077,20.13846154,18.06153846,15.75384615
314.6505955,13.18461538,13.13846154,11.76923077,9.892307692,16.28461538,19.00769231,8.684615385,11.55384615,11.47692308,12.76923077
314.8642908,13.26153846,15.75384615,8.892307692,17.65384615,9.169230769,16.16923077,17.68461538,10.79230769,12.71538462,10.97692308
315.0779754,14.80769231,10.18461538,5.946153846,11.97692308,19.48461538,9.407692308,15.03846154,17.23076923,18.69230769,10.21538462
315.2916492,20.70769231,11.36153846,14.62307692,12.75384615,11.55384615,23.48461538,14.96923077,8.446153846,11.3,19.93846154
315.5053122,11.56153846,11.92307692,5.892307692,20.8,11.24615385,15.88461538,4.761538462,18.83076923,18.06153846,7.7
315.7189645,14.24615385,18.85384615,12.69230769,9.769230769,21.16153846,24.4,10.96923077,16.8,14.96153846,11.76923077
315.932606,19.9,20.89230769,4.869230769,11.89230769,11.39230769,22.75384615,16.13076923,12.84615385,14.87692308,10.95384615
316.1462367,16.5,12.67692308,13.10769231,14.56923077,16.64615385,20.60769231,19.44615385,20.9,11.51538462,20.33846154
316.3598567,9.238461538,19.38461538,8.407692308,8.546153846,9.215384615,8.661538462,12.6,9.730769231,11.48461538,12.71538462
316.5734659,18.36153846,23.71538462,24.27692308,8.230769231,14.91538462,21.64615385,16.58461538,17.93076923,18.31538462,10.96153846
316.7870642,19.56153846,13.44615385,17.44615385,15.61538462,15.97692308,13.04615385,7.061538462,9.184615385,20.18461538,11.54615385
317.0006518,16.86153846,24.32307692,14.92307692,15.06153846,19.19230769,21.8,19.34615385,11.01538462,22.93076923,11.94615385
317.2142286,6.076923077,15.15384615,5.069230769,8.646153846,7.892307692,15.7,7.361538462,20.80769231,9.330769231,11.66923077
317.4277947,22.34615385,16.92307692,16.49230769,14.13076923,22.66153846,9.707692308,16.78461538,12.53846154,14.70769231,11.48461538
317.6413499,16.43846154,13.91538462,12.73076923,11.52307692,14.48461538,4.176923077,12.8,8.930769231,10.79230769,19.55384615
317.8548943,7.430769231,13.52307692,15.83846154,14.42307692,12.84615385,14.83076923,15.9,19.36153846,13.78461538,22.2
318.068428,19.22307692,18.10769231,15.32307692,15.54615385,5.884615385,14.91538462,15.30769231,17.75384615,15.16153846,12.03076923
318.2819508,15.39230769,13.12307692,11.9,11.69230769,12.86923077,19.17692308,19.13846154,15.82307692,17.19230769,13.85384615
318.4954629,14.82307692,17.32307692,17.07692308,9.469230769,11.36153846,12.22307692,12.50769231,18.22307692,13.71538462,5.823076923
318.7089641,14.3,12.84615385,18.92307692,7.776923077,14.64615385,13.9,28.53076923,21.35384615,19.16153846,19.33076923
318.9224545,7.353846154,10,10.60769231,15.29230769,15.3,18.71538462,13.4,16.98461538,11.25384615,12.11538462
319.1359341,13.78461538,19.23076923,27.72307692,11.25384615,18.32307692,15.00769231,13.28461538,14.52307692,16.56153846,21.13076923
319.3494029,14.27692308,16.89230769,15.45384615,16.41538462,9.907692308,19.81538462,21.03076923,14.28461538,14.6,12.73076923
319.5628609,17.66923077,14.28461538,22.67692308,17.86153846,17.79230769,12.94615385,14.41538462,17.93846154,17.37692308,16.43076923
319.7763081,14.93076923,14.65384615,14.2,15.93076923,12.88461538,10.72307692,16.56153846,13.9,7.661538462,11.71538462
319.9897444,17.20769231,23.70769231,15.42307692,15.80769231,16.03846154,13.53846154,11.68461538,7.269230769,13.56923077,12.2
320.20317,9.030769231,20.44615385,13.73076923,12.95384615,15.91538462,19.39230769,14.94615385,7.776923077,11.91538462,8.415384615
320.4165847,10.35384615,22.6,9.723076923,11.94615385,28.73846154,10.10769231,17.93076923,13.76153846,16.33076923,21.96153846
320.6299886,13.80769231,13.64615385,15.12307692,6.623076923,9.023076923,27.7,17.18461538,17.46153846,12.11538462,9.115384615
320.8433816,13.52307692,23.9,18.85384615,15.41538462,22.9,22.83846154,26.06923077,26.1,11.92307692,11.82307692
321.0567638,9.253846154,16.98461538,10.32307692,18.80769231,9.746153846,12.3,15.24615385,5.223076923,10.58461538,12.07692308
321.2701352,17.46153846,21.58461538,13.50769231,10.71538462,23.86153846,20.33076923,18.24615385,13.66153846,28.16153846,13.06923077
321.4834958,18.13076923,13.36923077,15.32307692,14.53846154,15.33846154,8.092307692,18.26153846,8.346153846,20.25384615,6.5
321.6968455,22.80769231,18.69230769,16.53846154,17.6,11.51538462,21.85384615,16.85384615,18.33846154,18.18461538,15.1
321.9101844,15.88461538,11.56923077,13.83846154,16.06153846,16.73076923,10.10769231,11.48461538,14.21538462,9.676923077,9.269230769
322.1235124,13.62307692,19.98461538,22.16153846,19.87692308,16.4,15.1,15.92307692,9.684615385,9.184615385,14.43846154
322.3368296,15.46923077,9.315384615,7.653846154,11.21538462,14.04615385,20.60769231,14.31538462,16.57692308,16.08461538,13.76153846
322.5501359,11.60769231,16.56923077,9.107692308,7.815384615,10.05384615,16.23846154,9.907692308,20.03846154,5.476923077,10.50769231
322.7634314,8.484615385,14.8,8.869230769,12.03846154,5.261538462,14.22307692,11.33846154,8.030769231,13.41538462,10.82307692
322.9767161,10.8,21.73076923,16.67692308,6.684615385,10.13846154,14.20769231,18.43076923,23.93846154,16.33076923,6.669230769
323.1899898,6.515384615,15.25384615,9.876923077,15.4,14.57692308,5.815384615,15.9,22.82307692,25.73846154,10.23076923
323.4032528,20.75384615,18.53076923,22.87692308,7.553846154,16.46923077,12.1,18.60769231,21.06153846,24.15384615,10.57692308
323.6165048,13.66923077,18.36923077,17.23076923,7.292307692,12.51538462,16.79230769,19.68461538,7.492307692,29.45384615,11.77692308
323.829746,16.49230769,15.17692308,10.61538462,20.96923077,10.72307692,20.42307692,17.34615385,19.84615385,15.29230769,15.60769231
324.0429764,10.66923077,19.20769231,16.45384615,14.84615385,7.6,13.59230769,19.58461538,7.746153846,10.96153846,16.15384615
324.2561958,21.85384615,18.23076923,14.90769231,16.09230769,14.83076923,18.93076923,13.46153846,13.74615385,25.83076923,12.02307692
324.4694044,14.22307692,15.18461538,8.792307692,9.976923077,13.14615385,16.79230769,16.79230769,11.58461538,3.430769231,5.853846154
324.6826021,21.26923077,24.53076923,18.93076923,15.4,10.19230769,17.1,19.54615385,16.84615385,12.43846154,20.40769231
324.895789,13.38461538,16.70769231,11.6,24.4,24.17692308,17.72307692,10.36153846,12.12307692,17.93846154,12.58461538
325.108965,14.88461538,18.04615385,23.53846154,14.50769231,12.96153846,16.42307692,13.13846154,13.43076923,17.58461538,21.86923077
325.3221301,13.06923077,12.21538462,15.84615385,4.815384615,9.5,7.976923077,18.05384615,14.58461538,12.60769231,24.38461538
325.5352843,12.56153846,16.89230769,21.82307692,21.16153846,29.2,21.86923077,19.24615385,24.52307692,20.53076923,21.18461538
325.7484276,9.407692308,15.83076923,18.6,8.223076923,16.12307692,19,10.9,11.94615385,12.77692308,18.16923077
325.96156,17.02307692,20.96923077,9.707692308,17.76153846,13.12307692,16.32307692,17.46153846,22.24615385,19.99230769,16.74615385
326.1746816,15.00769231,14.76153846,9.4,14.1,4.192307692,19.40769231,11.03076923,11.94615385,11.25384615,10.53076923
326.3877923,19,16.69230769,15.93076923,20.32307692,18.1,16.71538462,23.46153846,26.63846154,7.946153846,15.86153846
326.600892,4.992307692,13.29230769,21.76153846,17.06923077,8.661538462,16.52307692,14.68461538,18.20769231,14.36923077,7.861538462
326.8139809,22.97692308,23.74615385,15.90769231,17.1,14.92307692,6.223076923,11.92307692,12.89230769,14.07692308,7.715384615
327.0270589,13.78461538,9.638461538,15.58461538,14.95384615,11.76153846,18.33076923,8.030769231,7.553846154,19.38461538,14.94615385
327.2401259,15.96923077,8.746153846,14.97692308,12.76153846,15.94615385,21.2,16.02307692,21.44615385,12.2,7.646153846
327.4531821,14.80769231,9.815384615,16.10769231,13.81538462,4.638461538,8.992307692,12.73076923,7.653846154,4.715384615,7.976923077
327.6662274,19.46153846,15.97692308,14.84615385,20.67692308,18.53076923,14.92307692,20.2,20.36153846,13.63076923,10.7
327.8792617,18.58461538,16.92307692,10.9,5.269230769,13.18461538,14.58461538,9.569230769,10.43846154,14.67692308,22.56923077
328.0922851,14.49230769,21.33076923,20.76153846,16.5,15.42307692,20.22307692,18.73076923,15.76153846,21.83076923,11.83846154
328.3052977,14.55384615,7.953846154,10.25384615,12.46923077,15.48461538,13.7,15.83846154,11.29230769,20.16153846,9.623076923
328.5182993,10.13846154,21.23846154,15.06923077,11.41538462,19.46153846,14.23076923,15.83076923,6.176923077,18.98461538,12.03846154
328.73129,6.315384615,10.63076923,16.46923077,14.02307692,9.761538462,12.36923077,11.53076923,9.161538462,17.80769231,7.492307692
328.9442698,8.023076923,11.19230769,11.03846154,11.67692308,14.90769231,22.82307692,25.33076923,28.73846154,20.85384615,13.05384615
329.1572386,13.39230769,18.98461538,11.73076923,13.80769231,14.14615385,12.63076923,11.54615385,13.74615385,11.53076923,15.52307692
329.3701965,16.16153846,11.48461538,20.54615385,11.71538462,23.07692308,17.93076923,12.83076923,16.46153846,20.73076923,17.42307692
329.5831435,10.71538462,9.892307692,16.17692308,10.80769231,23.28461538,11.43076923,14.60769231,10.43846154,16.23076923,20.93846154
329.7960796,26.86153846,16.17692308,16.77692308,14.66153846,15.16153846,19.5,20.23846154,24.3,16.78461538,10.57692308
330.0090047,7.530769231,16.06153846,12.55384615,9.007692308,15.04615385,16.76153846,12.54615385,15.62307692,13.88461538,8.707692308
330.2219189,10.96923077,18.19230769,21.63076923,17.53076923,20.72307692,27.62307692,10.59230769,7.946153846,25.33076923,9.930769231
330.4348222,23.20769231,19.19230769,14.47692308,8.723076923,16,14.96923077,12.81538462,19.99230769,19,15.42307692
330.6477145,11.93076923,17.03076923,17.30769231,18.26153846,23,17.26153846,19.96923077,19.72307692,18.88461538,18.36923077
330.8605959,11.23076923,12.79230769,13.55384615,8.146153846,16.16153846,9.8,21.23076923,15.55384615,17.83846154,8.353846154
331.0734663,19.20769231,18.48461538,23.74615385,13.26153846,19.27692308,23.71538462,19.62307692,12.72307692,14.98461538,4.069230769
331.2863258,20.93846154,14.81538462,11.55384615,14.77692308,11.30769231,21.48461538,16.46153846,10.16923077,10.22307692,18.58461538
331.4991744,11.02307692,9.584615385,17.38461538,16.86153846,17.12307692,13.60769231,24.15384615,19.09230769,16.24615385,18.13076923
331.7120119,11.29230769,8.784615385,13.59230769,6.492307692,15.28461538,25.73076923,19.48461538,8.138461538,25.48461538,6.084615385
331.9248386,12.90769231,14.37692308,14.87692308,21.96923077,13.82307692,20.23076923,26.93076923,24.26153846,13.83846154,16.4
332.1376542,8.130769231,15.21538462,18.53846154,11.31538462,20.86153846,14.46153846,16.68461538,13.20769231,12.24615385,11.86153846
332.350459,21.16153846,19.68461538,16.23846154,17.33076923,21,23.16153846,22.23076923,17.76153846,16.66923077,14.68461538
332.5632527,16.2,9.361538462,22.76153846,9.230769231,16.28461538,12.75384615,17.48461538,21.74615385,15.39230769,4.2
332.7760355,14.09230769,13.28461538,13.49230769,15.6,21.93846154,19,24.43076923,14.94615385,12.07692308,11.92307692
332.9888073,24.98461538,16.96923077,7.9,12.26923077,11.66153846,11.19230769,8.692307692,12.73846154,16.60769231,19.96923077
333.2015682,11.38461538,25.58461538,12.59230769,13.53076923,15.53076923,15.78461538,19.99230769,16.2,21.23076923,10.62307692
333.4143181,11.2,14.66923077,19.69230769,8.923076923,17.90769231,11.85384615,11.70769231,8.707692308,7.884615385,13.28461538
333.627057,18.56153846,13.6,10.25384615,16.64615385,15.76153846,21.5,13.76923077,17.64615385,7.415384615,17.36923077
333.8397849,10.56923077,8.5,9.9,26.16153846,16.38461538,9.461538462,10.56153846,11.14615385,14.83846154,9.653846154
334.0525019,16.01538462,14.84615385,15.03846154,16.37692308,10.26153846,27.35384615,19.96923077,17.56923077,27.36153846,13.72307692
334.2652078,19.08461538,17.02307692,17.96153846,11.36153846,22.41538462,11.30769231,4.646153846,11.22307692,14.45384615,12.46153846
334.4779028,17.90769231,14.81538462,13.59230769,18.61538462,13.80769231,15.89230769,20.73076923,17.64615385,20.18461538,16.79230769
334.6905868,11.25384615,19.75384615,11.06923077,11.36153846,10.80769231,11.66923077,16.13076923,11.33076923,17.05384615,13.30769231
334.9032598,12.50769231,12.70769231,20.56153846,17.21538462,12.87692308,19.72307692,10.99230769,12.24615385,19.23076923,18.56923077
335.1159219,10.00769231,16.18461538,18.20769231,11.76153846,5.923076923,7.538461538,16.16153846,12.84615385,15.3,7.507692308
335.3285729,16.69230769,11.79230769,18.03076923,13.31538462,10.19230769,28.34615385,14.93846154,10.83076923,13.89230769,21.94615385
335.5412129,24.30769231,16.10769231,12.3,11.95384615,12.23846154,18.88461538,17.83076923,16.12307692,16.78461538,11.79230769
335.753842,30.92307692,27.56153846,20.04615385,13.19230769,12.43846154,25.76153846,17.94615385,18.82307692,23.66153846,22.03846154
335.96646,14.68461538,17.96153846,9.515384615,8.638461538,9.946153846,14.55384615,12.32307692,11.00769231,9.876923077,11.16153846
336.1790671,14.98461538,18.25384615,16.26923077,14.97692308,19.64615385,13.33846154,19.15384615,15.82307692,16.76153846,8.823076923
336.3916631,10.48461538,13.64615385,8.930769231,11.15384615,9.338461538,14.5,15.33846154,20.34615385,18.76153846,11.77692308
336.6042481,15.34615385,11.26923077,17.50769231,5.092307692,19.82307692,16.44615385,16.73846154,14.02307692,17.74615385,7.9
336.8168221,12.63076923,12.04615385,12.23846154,12.72307692,15.74615385,19.2,12.43846154,16.64615385,14.78461538,13.33076923
337.0293851,18.48461538,10.28461538,24.12307692,16.47692308,24.16153846,18.46923077,15.43846154,14.46923077,14.12307692,15.15384615
337.2419371,16.71538462,12.16923077,17.2,6.130769231,26.66153846,21.49230769,20.43076923,16.80769231,11.50769231,11.93076923
337.4544781,13.04615385,27.63076923,18.10769231,16.86923077,12.16153846,20.73846154,22.54615385,13.32307692,20.73076923,13.70769231
337.667008,7.915384615,11.84615385,9.346153846,10.67692308,10.74615385,19.7,19.23076923,5.130769231,12.47692308,15.63076923
337.8795269,23.06153846,20.85384615,19.54615385,20.75384615,22.22307692,20.95384615,24.78461538,19.68461538,23.43076923,17.42307692
338.0920348,11.34615385,10.96153846,14.06153846,9.507692308,9.876923077,11.35384615,13.25384615,17.60769231,10.1,15.65384615
338.3045317,11.24615385,15.26923077,9.161538462,22.94615385,10.34615385,10.31538462,9.746153846,21.93846154,23.25384615,14.23846154
338.5170176,14.32307692,9.569230769,12.16923077,10.57692308,14.71538462,14.78461538,20.6,8.530769231,18.14615385,9.207692308
338.7294924,21.96923077,20.91538462,8.046153846,13.19230769,14.07692308,12.45384615,14.90769231,24.5,21.36153846,27.75384615
338.9419562,22.72307692,10.16153846,19.01538462,11.06923077,17.52307692,17.63846154,15.73076923,14.23076923,19.78461538,15.62307692
339.1544089,18.86153846,15.96153846,20.83846154,21.49230769,20.37692308,24.70769231,15.90769231,22.26153846,14.56153846,20.63846154
339.3668506,11.12307692,12.50769231,14.67692308,7.838461538,7.523076923,16.81538462,8.376923077,16.29230769,12.18461538,5.761538462
339.5792813,16,22.75384615,7.830769231,16.33076923,18.1,22.3,19.30769231,13.71538462,16.37692308,21.73076923
339.7917009,9.369230769,9.146153846,12.93846154,15.95384615,15.76923077,14.29230769,9.661538462,6.115384615,16.15384615,20.93846154
340.0041095,13.61538462,15.61538462,16.04615385,19.3,18.04615385,29.38461538,23.53076923,23.03846154,16.89230769,24.4
340.216507,15.78461538,18.38461538,13.84615385,6.8,13.86153846,15.63846154,16.23076923,10.12307692,10.07692308,15.17692308
340.4288935,16.98461538,20.76153846,21.62307692,14.31538462,18.38461538,25.5,15.76153846,13.96923077,11.66153846,19.13846154
340.6412689,15.36153846,19.5,13.57692308,8.123076923,9.269230769,12.7,13.26923077,10.71538462,13.06923077,14.53846154
340.8536332,25.26153846,22.02307692,19.14615385,15.15384615,11.56153846,19.92307692,18.26923077,16.1,16.02307692,9.930769231
341.0659865,16.78461538,18.83846154,15.07692308,7.6,13.66923077,15.09230769,10.32307692,12.44615385,9.892307692,11.36153846
341.2783288,16.84615385,23.09230769,11.17692308,10.61538462,18.57692308,18.12307692,16.63076923,17.33846154,21.75384615,25.50769231
341.49066,15.04615385,16.23846154,13.24615385,23.85384615,19.18461538,29.50769231,19.98461538,4.538461538,21.26153846,15.09230769
341.7029801,11.6,15.92307692,12.66153846,10.69230769,17.21538462,15.11538462,20.28461538,19.33076923,16.06153846,16.93846154
341.9152891,9.169230769,15.15384615,11.46153846,11.53076923,7.946153846,11,10.42307692,10.3,19.33846154,9.630769231
342.1275871,13.96153846,22.5,13.54615385,23.06153846,14.04615385,16.41538462,9.807692308,11.6,11.01538462,12.89230769
342.339874,11.89230769,17.5,7.061538462,10.9,11.63846154,11.92307692,5.184615385,19.3,15.62307692,7.123076923
342.5521498,5.930769231,10.66923077,14,11.48461538,18.19230769,11.62307692,11.83076923,18.50769231,17.33076923,9.607692308
342.7644146,18.09230769,14.22307692,9.446153846,17.47692308,10.84615385,13.94615385,11.66153846,17.26153846,16.12307692,13.36153846
342.9766683,16.1,14.10769231,11.65384615,11.6,31.12307692,11.76153846,22.09230769,23.86153846,12.63076923,16.62307692
343.1889108,18.00769231,12.42307692,12.66153846,18.7,15.66153846,6.453846154,19.2,16.80769231,18.56153846,9.715384615
343.4011424,17.48461538,16.65384615,18.26153846,21.23846154,22.42307692,20.25384615,23.43076923,18.69230769,16.96153846,22.26153846
343.6133628,11.32307692,8.230769231,12.99230769,4.753846154,10.23076923,9.884615385,13.30769231,7.684615385,10.84615385,13.75384615
343.8255721,13.27692308,13.86923077,20.30769231,18.87692308,7.784615385,19.56153846,21.7,14.76153846,22.55384615,10.13846154
344.0377703,13.23846154,12.46923077,12.03076923,10.69230769,23.24615385,17.46153846,19.80769231,14.93076923,12.17692308,10.64615385
344.2499575,23.66923077,22.47692308,18.80769231,17.56923077,27.52307692,18.8,14.54615385,14.63076923,4.492307692,14.10769231
344.4621335,13.22307692,10.57692308,15.80769231,11.2,11.8,11.75384615,21.80769231,9.030769231,8.530769231,8.7
344.6742984,23.58461538,17.92307692,16.03846154,17.4,16.02307692,20.37692308,24.63076923,17,14.4,13.92307692
344.8864523,9.907692308,17.20769231,10.04615385,16.26923077,15.06153846,14.28461538,8.8,11.71538462,16.71538462,11.49230769
345.098595,13.8,21.09230769,15.94615385,21.17692308,14.83076923,15.43076923,17.84615385,12.46153846,15.68461538,15.04615385
345.3107267,9.569230769,12.73846154,20.18461538,16.54615385,17.24615385,15.02307692,20.76153846,12.84615385,12.75384615,13.01538462
345.5228472,14.47692308,14.19230769,18.97692308,14.03846154,12.94615385,16.35384615,15.44615385,20.93846154,20.16153846,7.153846154
345.7349566,10.56153846,9.046153846,18.86153846,13.80769231,11.46153846,12.26153846,17.95384615,10.44615385,11.08461538,6.384615385
345.9470549,21.14615385,25.63076923,21.17692308,30.76153846,14.4,20.80769231,24.74615385,20.14615385,13.44615385,23.98461538
346.1591421,17.74615385,21.33076923,10.31538462,5.2,12.79230769,15.83846154,13.5,20.02307692,11.69230769,6.830769231
346.3712181,17.72307692,16.88461538,12.56923077,24.96153846,28.24615385,15.63846154,18.19230769,20.22307692,20.46153846,8.738461538
346.583283,14.77692308,14.4,15.59230769,8.076923077,8.861538462,12.66923077,14.96923077,13.8,13.75384615,15.04615385
346.7953369,17.77692308,24.24615385,14.64615385,17.72307692,20.79230769,18.1,22.74615385,15.83076923,19.80769231,10.46153846
347.0073796,11.52307692,17.04615385,10.32307692,21.93846154,10.8,14.85384615,14.70769231,10.33076923,10.46153846,13.58461538
347.2194111,18.06153846,18.95384615,20.90769231,21.33076923,22.38461538,20.49230769,12.03846154,13.89230769,13.59230769,16.63076923
347.4314315,16.1,13.58461538,10.43076923,10.48461538,13.13076923,18.05384615,17.22307692,10.30769231,13.27692308,18.63076923
347.6434408,18.28461538,18.99230769,16.79230769,15.75384615,23.56153846,25.12307692,19.30769231,11.69230769,25.23076923,21.82307692
347.855439,11.36923077,18.62307692,15.66153846,10.76923077,14.62307692,24.42307692,21.93076923,12.4,6.184615385,11.23846154
348.067426,12.42307692,22.13076923,18.12307692,7.823076923,17.55384615,24.93846154,21.47692308,27.73846154,14.63076923,17.53846154
348.2794019,7.823076923,13.76923077,16.36923077,19.15384615,10.88461538,10.7,17.55384615,13.63076923,15.97692308,18.60769231
348.4913666,21.53076923,20.49230769,15.07692308,20.85384615,21.12307692,22.2,16.54615385,24.63846154,8.461538462,15.53846154
348.7033202,18.14615385,11.91538462,12.49230769,6.253846154,2.161538462,18.71538462,8.284615385,14.80769231,19.16153846,10.93076923
348.9152627,11.96153846,11.95384615,19.8,17.76923077,22.32307692,25.7,19.77692308,18.32307692,18.19230769,17.73076923
349.127194,12.78461538,10.49230769,15.9,9.030769231,20.08461538,16.09230769,8.807692308,20.8,13.09230769,12.42307692
349.3391141,11.96153846,19.26923077,14.92307692,15.62307692,18.88461538,16.89230769,13.36153846,19.72307692,18.09230769,10
349.5510231,15.40769231,20.18461538,5.053846154,16.16153846,21.5,12.30769231,13.76923077,11.93076923,9.007692308,8.215384615
349.7629209,15.46923077,15.34615385,20.36153846,15.17692308,16.52307692,29.1,25.74615385,21.94615385,13.56153846,10.96923077
349.9748076,18.06153846,9.676923077,14.33846154,14.5,11.96923077,20,16.53076923,8.861538462,27.73076923,10.53846154
350.1866831,14.40769231,17.30769231,17.16153846,22.62307692,20.78461538,16.24615385,25.38461538,14.54615385,21.23076923,11.76923077
350.3985474,12.12307692,15.2,14.92307692,17.46153846,11.67692308,15.59230769,22.32307692,15.2,12.32307692,19.36923077
350.6104006,14.45384615,19.94615385,17.06153846,21.26153846,11.52307692,17.07692308,23.46923077,18.93846154,23.06153846,22.56923077
350.8222426,10.59230769,13.06923077,17.64615385,11.62307692,12.54615385,17.2,11.81538462,12.00769231,9.315384615,14.12307692
351.0340734,21.36153846,16.50769231,15.31538462,21.4,18.96923077,23.2,21.5,19.93846154,25.03076923,17.55384615
351.2458931,14.56153846,24.75384615,18.33076923,8.661538462,19.24615385,10.24615385,12.93846154,18.76153846,12.92307692,12.23846154
351.4577016,17.52307692,19.65384615,11.79230769,21.25384615,22.24615385,13.41538462,21.46153846,11.37692308,17.36153846,14.06153846
351.6694989,7.238461538,19.08461538,9.507692308,14.76153846,16.00769231,13.45384615,12.72307692,21.83846154,17.22307692,12.97692308
351.881285,23.92307692,23.05384615,14.87692308,9.753846154,17.47692308,19.93076923,19.36923077,24.76153846,21.6,23.73846154
352.0930599,14.91538462,25.79230769,15.46153846,20.5,13.6,15.64615385,11.95384615,18.76153846,9.3,16.01538462
352.3048237,13.49230769,21.77692308,25.91538462,13.78461538,6.4,22.58461538,16.60769231,20.85384615,10.68461538,18.56153846
352.5165763,20.79230769,30.83076923,19.44615385,18,16.93846154,7.307692308,10.33846154,6.592307692,17.23076923,8.538461538
352.7283176,18.66923077,22.40769231,13.13846154,19.33846154,11.2,11.50769231,20.56923077,15.83076923,19.73076923,11.09230769
352.9400478,7.792307692,23.41538462,20.23076923,18.36153846,14.88461538,16.06923077,26.13076923,14.86153846,18.33076923,8.107692308
353.1517668,9.846153846,16.84615385,16.20769231,17.96923077,10,18.86153846,18.86153846,13.1,11.17692308,16.56923077
353.3634746,17.46153846,15.29230769,16.63076923,14.5,24.56153846,12.53076923,12.67692308,16.74615385,7.161538462,13.88461538
353.5751711,23.06153846,18.8,15.86153846,16.46923077,9.446153846,15.35384615,18.65384615,16.02307692,26.05384615,17.97692308
353.7868565,13.80769231,12.90769231,17.5,13.06923077,16.92307692,15.49230769,15.16153846,19.90769231,12.96923077,11.67692308
353.9985307,16.96153846,25.18461538,18.46153846,22.07692308,16.32307692,20.3,14.00769231,8.2,17.78461538,14.80769231
354.2101936,10.73076923,13.68461538,20.21538462,21.39230769,18.27692308,22.29230769,20.70769231,5.446153846,19.89230769,12.00769231
354.4218454,26.66153846,19.89230769,18.42307692,21.86153846,15.93846154,18.66153846,15.2,12.79230769,9.453846154,12.00769231
354.6334859,17.03076923,11.31538462,7.830769231,10.03076923,20.44615385,20.86153846,15.91538462,15.54615385,12.82307692,10.76923077
354.8451153,15.76153846,15.36153846,17.82307692,16.76923077,14.68461538,19.11538462,12.73076923,22.50769231,8.630769231,10.60769231
355.0567334,17.38461538,15.46153846,26.46153846,5.669230769,18.68461538,23.49230769,13.23846154,8.738461538,20.22307692,14.19230769
355.2683402,22.02307692,20.49230769,13.42307692,12.66153846,24.69230769,21.34615385,23.93076923,17.36923077,20.86153846,16.76923077
355.4799359,15.96923077,12.06923077,10.63846154,15.22307692,12.6,18.32307692,29.96153846,15.26153846,26.23846154,18.26153846
355.6915203,18.03076923,20.03076923,23.16153846,13.1,16.60769231,21.20769231,16.5,24.13846154,19.45384615,17.36153846
355.9030936,15.42307692,14.11538462,13.17692308,14.56153846,15.82307692,17.04615385,13.24615385,11.94615385,13.76153846,13.87692308
356.1146555,24.16153846,23.23076923,20.26153846,15.23076923,16.03846154,8.561538462,21.73076923,18.15384615,16.33076923,14.8
356.3262063,15.60769231,15.54615385,19.93846154,9.761538462,9.523076923,12.09230769,17.2,7.253846154,13.73076923,11.05384615
356.5377458,21.60769231,26.6,18.23076923,23.36923077,14.97692308,18.98461538,19.89230769,22.59230769,13.05384615,20.46153846
